state,district,month,bio_age_5_17,bio_age_17_plus,total_bio_updates,child_to_adult_ratio,child_bio_share,Bio_Stress_Index,LOW_CHILD_COMPLIANCE,INFRA_STRESS,ADULT_SPIKE,CATCH_UP_SPIKE,child_change,adult_change,FUTURE_SURGE_RISK
West Bengal,Bally Jagachha,2025-10,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,-1.0,0
West Bengal,Bally Jagachha,2025-11,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,0.0,0
West Bengal,Bally Jagachha,2025-12,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,0.0,0
West Bengal,Bankura,2025-03,5474,6134,11608,0.8924029996739485,0.4715713301171605,1.7841143885712838,0,1,0,0,,,0
West Bengal,Bankura,2025-04,4324,4960,9284,0.8717741935483871,0.4657475226195605,1.4269226381371294,0,0,0,0,-1150.0,-1174.0,0
West Bengal,Bankura,2025-05,6792,5331,12123,1.2740574001125493,0.5602573620390993,1.8632683263826388,0,1,0,0,2468.0,371.0,0
West Bengal,Bankura,2025-06,6760,6127,12887,1.1033132038518034,0.5245596337394274,1.980692808883368,0,1,0,0,-32.0,796.0,0
West Bengal,Bankura,2025-07,9183,8385,17568,1.0951699463327371,0.5227117486338798,2.700148309650268,0,1,0,0,2423.0,2258.0,0
West Bengal,Bankura,2025-09,6455,6233,12688,1.0356168779079096,0.5087484237074401,1.9501071125251936,0,1,0,0,-2728.0,-2152.0,0
West Bengal,Bankura,2025-10,3090,4079,7169,0.7575386124050012,0.4310224578044357,1.1018535537273892,0,0,0,0,-3365.0,-2154.0,0
West Bengal,Bankura,2025-11,4988,7181,12169,0.6946107784431138,0.4098939929328622,1.8703383868473424,0,1,0,0,1898.0,3102.0,0
West Bengal,Bankura,2025-12,5943,6610,12553,0.8990922844175492,0.4734326455827292,1.929358022030955,0,1,0,0,955.0,-571.0,1
West Bengal,Barddhaman,2025-03,7968,11432,19400,0.6969909027291813,0.4107216494845361,2.9817211525054192,0,1,0,0,,,0
West Bengal,Barddhaman,2025-04,7253,10110,17363,0.7174085064292779,0.4177273512641825,2.66864043149235,0,1,0,0,-715.0,-1322.0,0
West Bengal,Barddhaman,2025-05,10430,10783,21213,0.9672632848001484,0.4916796304153114,3.260373752994714,0,1,0,0,3177.0,673.0,0
West Bengal,Barddhaman,2025-06,8548,11125,19673,0.7683595505617977,0.4345041427336959,3.0236804243937687,0,1,0,0,-1882.0,342.0,0
West Bengal,Barddhaman,2025-07,15117,16329,31446,0.9257762263457652,0.4807288685365388,4.833154812458011,0,1,0,0,6569.0,5204.0,0
West Bengal,Barddhaman,2025-09,9025,10873,19898,0.8300377080842454,0.4535631721781084,3.0582622418841665,0,1,0,0,-6092.0,-5456.0,0
West Bengal,Barddhaman,2025-10,4536,7792,12328,0.582135523613963,0.3679428942245295,1.894776204540557,0,1,0,0,-4489.0,-3081.0,0
West Bengal,Barddhaman,2025-11,6813,13219,20032,0.5153945079052878,0.3401058306709265,3.078857635411781,0,1,0,0,2277.0,5427.0,0
West Bengal,Barddhaman,2025-12,8811,10962,19773,0.8037766830870279,0.4456076467910787,3.039050121056168,0,1,0,0,1998.0,-2257.0,1
West Bengal,Bardhaman,2025-03,289,762,1051,0.379265091863517,0.274976213130352,0.1615355119218142,0,0,0,0,,,0
West Bengal,Bardhaman,2025-04,182,568,750,0.3204225352112676,0.2426666666666666,0.115272724967993,0,0,0,0,-107.0,-194.0,0
West Bengal,Bardhaman,2025-05,404,884,1288,0.4570135746606334,0.3136645962732919,0.1979616930117,0,0,0,0,222.0,316.0,0
West Bengal,Bardhaman,2025-06,313,635,948,0.4929133858267716,0.330168776371308,0.1457047243595431,0,0,0,0,-91.0,-249.0,0
West Bengal,Bardhaman,2025-07,596,1479,2075,0.4029749830966869,0.2872289156626506,0.3189212057447806,0,0,0,0,283.0,844.0,0
West Bengal,Bardhaman,2025-09,399,1689,2088,0.236234458259325,0.1910919540229885,0.3209192663108925,1,0,0,0,-197.0,210.0,0
West Bengal,Bardhaman,2025-10,180,1231,1411,0.1462225832656377,0.1275690999291282,0.2168664199064508,1,0,0,0,-219.0,-458.0,0
West Bengal,Bardhaman,2025-11,258,2223,2481,0.1160593792172739,0.1039903264812575,0.3813221741941208,1,0,1,1,78.0,992.0,0
West Bengal,Bardhaman,2025-12,353,1730,2083,0.2040462427745664,0.1694671147383581,0.3201507814777726,1,0,0,0,95.0,-493.0,1
West Bengal,Birbhum,2025-03,4894,6872,11766,0.7121653084982538,0.4159442461329253,1.8083985092978745,0,1,0,0,,,0
West Bengal,Birbhum,2025-04,3729,5232,8961,0.7127293577981652,0.4161365918982256,1.3772785179175804,0,0,0,0,-1165.0,-1640.0,0
West Bengal,Birbhum,2025-05,5958,6296,12254,0.9463151207115628,0.4862085849518524,1.8834026290103816,0,1,0,0,2229.0,1064.0,0
West Bengal,Birbhum,2025-06,6067,6896,12963,0.8797853828306265,0.4680243770732084,1.9923737783467912,0,1,0,0,109.0,600.0,0
West Bengal,Birbhum,2025-07,7556,8254,15810,0.9154349406348438,0.4779253636938646,2.4299490423252927,0,1,0,0,1489.0,1358.0,0
West Bengal,Birbhum,2025-09,5595,7336,12931,0.7626772082878953,0.4326811538164102,1.9874554754148237,0,1,0,0,-1961.0,-918.0,0
West Bengal,Birbhum,2025-10,3349,6191,9540,0.5409465352931675,0.3510482180293501,1.466269061592871,0,0,0,0,-2246.0,-1145.0,0
West Bengal,Birbhum,2025-11,4505,9060,13565,0.4972406181015452,0.3321046811647622,2.0848993522544337,0,1,0,0,1156.0,2869.0,0
West Bengal,Birbhum,2025-12,5977,6427,12404,0.92998288470515,0.4818606900999677,1.9064571740039804,0,1,0,0,1472.0,-2633.0,1
West Bengal,Burdwan,2025-09,1,3,4,0.3333333333333333,0.25,0.000614787866495962,0,0,0,0,,,0
West Bengal,Burdwan,2025-10,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,-1.0,-2.0,0
West Bengal,Cooch Behar,2025-03,2097,3132,5229,0.6695402298850575,0.4010327022375215,0.8036814384768473,0,0,0,0,,,0
West Bengal,Cooch Behar,2025-04,2096,3125,5221,0.67072,0.4014556598352806,0.8024518627438553,0,0,0,0,-1.0,-7.0,0
West Bengal,Cooch Behar,2025-05,2548,3213,5761,0.7930283224400871,0.4422843256379101,0.8854482247208103,0,0,0,0,452.0,88.0,0
West Bengal,Cooch Behar,2025-06,2382,3146,5528,0.7571519389701208,0.4308972503617945,0.8496368314974204,0,0,0,0,-166.0,-67.0,0
West Bengal,Cooch Behar,2025-07,3183,3742,6925,0.8506146445750935,0.4596389891696751,1.0643514938711354,0,0,0,0,801.0,596.0,0
West Bengal,Cooch Behar,2025-09,2612,2494,5106,1.0473135525260626,0.5115550332941637,0.7847767115820964,0,0,0,0,-571.0,-1248.0,0
West Bengal,Cooch Behar,2025-10,1320,1894,3214,0.6969376979936642,0.4107031736154324,0.493982050729506,0,0,0,0,-1292.0,-600.0,0
West Bengal,Cooch Behar,2025-11,1478,2439,3917,0.6059860598605986,0.3773295889711514,0.6020310182661714,0,0,0,0,158.0,545.0,0
West Bengal,Cooch Behar,2025-12,2345,1918,4263,1.2226277372262773,0.5500821018062397,0.6552101687180723,0,0,0,0,867.0,-521.0,1
West Bengal,Dakshin Dinajpur,2025-03,1775,2540,4315,0.6988188976377953,0.4113557358053302,0.6632024109825198,0,0,0,0,,,0
West Bengal,Dakshin Dinajpur,2025-04,3066,2385,5451,1.2855345911949685,0.5624656026417171,0.8378021650673732,0,0,0,0,1291.0,-155.0,1
West Bengal,Dakshin Dinajpur,2025-05,2070,2188,4258,0.946069469835466,0.4861437294504462,0.6544416838849523,0,0,0,0,-996.0,-197.0,0
West Bengal,Dakshin Dinajpur,2025-06,2917,2595,5512,1.1240847784200385,0.5292089985486212,0.8471776800314366,0,0,0,0,847.0,407.0,0
West Bengal,Dakshin Dinajpur,2025-07,4387,3481,7868,1.2602700373455904,0.5575749872902898,1.209287733397559,0,0,0,0,1470.0,886.0,0
West Bengal,Dakshin Dinajpur,2025-09,2137,2856,4993,0.748249299719888,0.4279991988784298,0.7674089543535855,0,0,0,0,-2250.0,-625.0,0
West Bengal,Dakshin Dinajpur,2025-10,1060,2062,3122,0.5140640155189137,0.3395259449071108,0.4798419298000989,0,0,0,0,-1077.0,-794.0,0
West Bengal,Dakshin Dinajpur,2025-11,1588,2758,4346,0.5757795503988398,0.3653934652554073,0.6679670169478634,0,0,0,0,528.0,696.0,0
West Bengal,Dakshin Dinajpur,2025-12,2351,2443,4794,0.962341383544822,0.4904046725073008,0.7368232579954113,0,0,0,0,763.0,-315.0,1
West Bengal,Darjeeling,2025-03,1632,3600,5232,0.4533333333333333,0.3119266055045872,0.8041425293767192,0,0,0,0,,,0
West Bengal,Darjeeling,2025-04,1465,3099,4564,0.4727331397224911,0.3209903593339176,0.7014729556718934,0,0,0,0,-167.0,-501.0,0
West Bengal,Darjeeling,2025-05,1693,3139,4832,0.5393437400446002,0.3503725165562913,0.742663742727123,0,0,0,0,228.0,40.0,0
West Bengal,Darjeeling,2025-06,1394,2695,4089,0.5172541743970316,0.3409146490584495,0.6284668965254978,0,0,0,0,-299.0,-444.0,0
West Bengal,Darjeeling,2025-07,2066,4098,6164,0.5041483650561249,0.3351719662556781,0.9473881022702784,0,0,0,0,672.0,1403.0,0
West Bengal,Darjeeling,2025-09,1443,2244,3687,0.643048128342246,0.3913751017087062,0.5666807159426536,0,0,0,0,-623.0,-1854.0,0
West Bengal,Darjeeling,2025-10,588,1365,1953,0.4307692307692308,0.3010752688172043,0.3001701758166538,0,0,0,0,-855.0,-879.0,0
West Bengal,Darjeeling,2025-11,1276,2914,4190,0.4378860672614962,0.3045346062052506,0.6439902901545209,0,0,0,0,688.0,1549.0,0
West Bengal,Darjeeling,2025-12,2224,3167,5391,0.7022418692769182,0.4125394175477648,0.8285803470699337,0,0,0,0,948.0,253.0,0
West Bengal,Darjiling,2025-03,39,183,222,0.2131147540983606,0.1756756756756756,0.0341207265905259,1,0,0,0,,,0
West Bengal,Darjiling,2025-04,64,181,245,0.3535911602209944,0.2612244897959184,0.0376557568228777,0,0,0,0,25.0,-2.0,1
West Bengal,Darjiling,2025-05,59,241,300,0.2448132780082987,0.1966666666666666,0.0461090899871972,1,0,0,0,-5.0,60.0,0
West Bengal,Darjiling,2025-06,60,215,275,0.2790697674418604,0.2181818181818181,0.0422666658215974,1,0,0,0,1.0,-26.0,1
West Bengal,Darjiling,2025-07,102,287,389,0.3554006968641115,0.2622107969151671,0.0597881200167323,0,0,0,0,42.0,72.0,0
West Bengal,Darjiling,2025-09,65,303,368,0.2145214521452145,0.1766304347826087,0.0565604837176285,1,0,0,0,-37.0,16.0,0
West Bengal,Darjiling,2025-10,18,96,114,0.1875,0.1578947368421052,0.0175214541951349,1,0,0,0,-47.0,-207.0,0
West Bengal,Darjiling,2025-11,49,278,327,0.1762589928057553,0.1498470948012232,0.0502589080860449,1,0,0,0,31.0,182.0,0
West Bengal,Darjiling,2025-12,85,261,346,0.3256704980842911,0.245664739884393,0.0531791504519007,0,0,0,0,36.0,-17.0,1
West Bengal,Domjur,2025-09,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,,,0
West Bengal,Domjur,2025-11,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,0.0,0
West Bengal,Domjur,2025-12,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,0.0,0
West Bengal,East Midnapore,2025-03,780,1639,2419,0.4758999389871873,0.3224472922695329,0.3717929622634334,0,0,0,0,,,0
West Bengal,East Midnapore,2025-04,716,1296,2012,0.5524691358024691,0.3558648111332008,0.3092382968474692,0,0,0,0,-64.0,-343.0,0
West Bengal,East Midnapore,2025-05,1329,1613,2942,0.8239305641661501,0.4517335146159075,0.4521764758077806,0,0,0,0,613.0,317.0,0
West Bengal,East Midnapore,2025-06,1114,1894,3008,0.5881731784582893,0.3703457446808511,0.4623204756049639,0,0,0,0,-215.0,281.0,0
West Bengal,East Midnapore,2025-07,1528,2666,4194,0.5731432858214554,0.3643299952312828,0.6446050780210169,0,0,0,0,414.0,772.0,0
West Bengal,East Midnapore,2025-09,828,1840,2668,0.45,0.3103448275862069,0.4100635069528071,0,0,0,0,-700.0,-826.0,0
West Bengal,East Midnapore,2025-10,390,2402,2792,0.1623646960865945,0.1396848137535816,0.429121930814182,1,0,0,0,-438.0,562.0,0
West Bengal,East Midnapore,2025-11,529,3504,4033,0.1509703196347032,0.1311678651128192,0.6198598663945544,1,0,1,1,139.0,1102.0,0
West Bengal,East Midnapore,2025-12,507,2123,2630,0.2388130004710315,0.1927756653992395,0.4042230222210954,1,0,0,0,-22.0,-1381.0,0
West Bengal,East Midnapur,2025-09,0,2,2,0.0,0.0,0.000307393933247981,1,0,0,0,,,0
West Bengal,East Midnapur,2025-10,0,5,5,0.0,0.0,0.000768484833119953,1,0,1,1,0.0,3.0,0
West Bengal,East Midnapur,2025-11,0,4,4,0.0,0.0,0.000614787866495962,1,0,0,0,0.0,-1.0,0
West Bengal,East Midnapur,2025-12,0,2,2,0.0,0.0,0.000307393933247981,1,0,0,0,0.0,-2.0,0
West Bengal,East midnapore,2025-09,1,0,1,,1.0,0.00015369696662399,0,0,0,0,,,0
West Bengal,East midnapore,2025-10,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,-1.0,1.0,0
West Bengal,East midnapore,2025-11,0,2,2,0.0,0.0,0.000307393933247981,1,0,1,1,0.0,1.0,0
West Bengal,East midnapore,2025-12,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,0.0,-1.0,0
West Bengal,HOOGHLY,2025-11,1,3,4,0.3333333333333333,0.25,0.000614787866495962,0,0,0,0,,,0
West Bengal,HOWRAH,2025-09,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,,,0
West Bengal,HOWRAH,2025-10,1,4,5,0.25,0.2,0.000768484833119953,1,0,1,1,1.0,3.0,0
West Bengal,HOWRAH,2025-11,1,3,4,0.3333333333333333,0.25,0.000614787866495962,0,0,0,0,0.0,-1.0,0
West Bengal,HOWRAH,2025-12,1,0,1,,1.0,0.00015369696662399,0,0,0,0,0.0,-3.0,0
West Bengal,Haora,2025-03,498,2469,2967,0.2017010935601458,0.1678463094034378,0.4560188999733803,1,0,0,0,,,0
West Bengal,Haora,2025-04,436,2286,2722,0.1907261592300962,0.1601763409257898,0.4183631431505026,1,0,0,0,-62.0,-183.0,0
West Bengal,Haora,2025-05,727,2646,3373,0.2747543461829176,0.2155351319300326,0.5184198684227206,1,0,0,0,291.0,360.0,0
West Bengal,Haora,2025-06,663,2314,2977,0.2865168539325842,0.222707423580786,0.4575558696396202,1,0,0,0,-64.0,-332.0,0
West Bengal,Haora,2025-07,1125,3860,4985,0.2914507772020725,0.2256770310932798,0.7661793786205935,0,0,1,0,462.0,1546.0,0
West Bengal,Haora,2025-09,591,2452,3043,0.2410277324632952,0.1942162339796253,0.4676998694368036,1,0,0,0,-534.0,-1408.0,0
West Bengal,Haora,2025-10,304,1627,1931,0.1868469575906576,0.1574313827032625,0.2967888425509259,1,0,0,0,-287.0,-825.0,0
West Bengal,Haora,2025-11,383,2751,3134,0.1392221010541621,0.1222080408423739,0.4816862933995868,1,0,0,0,79.0,1124.0,0
West Bengal,Haora,2025-12,563,2060,2623,0.2733009708737864,0.2146397255051468,0.4031471434547275,1,0,0,0,180.0,-691.0,1
West Bengal,Hawrah,2025-09,1,2,3,0.5,0.3333333333333333,0.000461090899871972,0,0,0,0,,,0
West Bengal,Hawrah,2025-10,1,2,3,0.5,0.3333333333333333,0.000461090899871972,0,0,0,0,0.0,0.0,0
West Bengal,Hawrah,2025-11,1,4,5,0.25,0.2,0.000768484833119953,1,0,1,1,0.0,2.0,0
West Bengal,Hawrah,2025-12,0,2,2,0.0,0.0,0.000307393933247981,1,0,0,0,-1.0,-2.0,0
West Bengal,Hooghiy,2025-09,0,1,1,0.0,0.0,0.00015369696662399,1,0,0,0,,,0
West Bengal,Hooghiy,2025-10,0,3,3,0.0,0.0,0.000461090899871972,1,0,1,1,0.0,2.0,0
West Bengal,Hooghiy,2025-11,0,2,2,0.0,0.0,0.000307393933247981,1,0,0,0,0.0,-1.0,0
West Bengal,Hooghiy,2025-12,1,0,1,,1.0,0.00015369696662399,0,0,0,0,1.0,-2.0,1
West Bengal,Hooghly,2025-03,7013,10405,17418,0.6740028832292168,0.4026294637731082,2.6770937646566697,0,1,0,0,,,0
West Bengal,Hooghly,2025-04,6712,10261,16973,0.6541272780430757,0.3954515995993637,2.608698614508994,0,1,0,0,-301.0,-144.0,0
West Bengal,Hooghly,2025-05,9445,10873,20318,0.8686655017014623,0.464858745939561,3.1228149678662427,0,1,0,0,2733.0,612.0,0
West Bengal,Hooghly,2025-06,9244,10999,20243,0.8404400400036367,0.4566516820629353,3.1112876953694437,0,1,0,0,-201.0,126.0,0
West Bengal,Hooghly,2025-07,14796,13875,28671,1.0663783783783785,0.5160615255833421,4.406645730076437,0,1,0,0,5552.0,2876.0,0
West Bengal,Hooghly,2025-09,6807,8967,15774,0.7591167614586818,0.4315329022441993,2.424415951526829,0,1,0,0,-7989.0,-4908.0,0
West Bengal,Hooghly,2025-10,3966,6054,10020,0.6551040634291377,0.3958083832335329,1.5400436055723865,0,1,0,0,-2841.0,-2913.0,0
West Bengal,Hooghly,2025-11,5266,10179,15445,0.5173396207878966,0.3409517643250243,2.373849649507536,0,1,0,0,1300.0,4125.0,0
West Bengal,Hooghly,2025-12,7076,8772,15848,0.8066575467396261,0.4464916708732963,2.435789527057004,0,1,0,0,1810.0,-1407.0,1
West Bengal,Howrah,2025-03,4193,7513,11706,0.5580992945561027,0.3581923799760806,1.7991766913004348,0,1,0,0,,,0
West Bengal,Howrah,2025-04,3829,7347,11176,0.5211651014019327,0.3426091624910523,1.7177172989897198,0,1,0,0,-364.0,-166.0,0
West Bengal,Howrah,2025-05,5192,7400,12592,0.7016216216216217,0.4123252858958068,1.9353522037292905,0,1,0,0,1363.0,53.0,0
West Bengal,Howrah,2025-06,5227,6770,11997,0.772082717872969,0.4356922563974327,1.843902508588016,0,1,0,0,35.0,-630.0,1
West Bengal,Howrah,2025-07,10226,9399,19625,1.0879880838387062,0.5210700636942676,3.016302969995817,0,1,1,0,4999.0,2629.0,0
West Bengal,Howrah,2025-09,4349,4952,9301,0.8782310177705978,0.4675841307386302,1.4295354865697372,0,0,0,0,-5877.0,-4447.0,0
West Bengal,Howrah,2025-10,2281,3519,5800,0.6481955100880932,0.3932758620689655,0.891442406419146,0,0,0,0,-2068.0,-1433.0,0
West Bengal,Howrah,2025-11,3515,5496,9011,0.6395560407569141,0.3900787925868383,1.38496336624878,0,0,0,0,1234.0,1977.0,0
West Bengal,Howrah,2025-12,4280,3846,8126,1.1128445137805512,0.526704405611617,1.2489415507865482,0,0,0,0,765.0,-1650.0,1
West Bengal,Hugli,2025-09,24,85,109,0.2823529411764706,0.2201834862385321,0.0167529693620149,1,0,0,0,,,0
West Bengal,Hugli,2025-10,9,51,60,0.1764705882352941,0.15,0.00922181799743944,1,0,0,0,-15.0,-34.0,0
West Bengal,Hugli,2025-11,19,98,117,0.1938775510204081,0.1623931623931624,0.0179825450950069,1,0,0,0,10.0,47.0,0
West Bengal,Hugli,2025-12,45,108,153,0.4166666666666667,0.2941176470588235,0.0235156358934705,0,0,0,0,26.0,10.0,0
West Bengal,Jalpaiguri,2025-03,3347,5581,8928,0.5997133130263393,0.3748879928315412,1.3722065180189886,0,0,0,0,,,0
West Bengal,Jalpaiguri,2025-04,3315,5838,9153,0.5678314491264131,0.362176335627663,1.4067883355093866,0,0,0,0,-32.0,257.0,0
West Bengal,Jalpaiguri,2025-05,3770,5726,9496,0.6584002794271743,0.3970092670598146,1.459506395061415,0,0,0,0,455.0,-112.0,1
West Bengal,Jalpaiguri,2025-06,3998,5533,9531,0.7225736490150009,0.4194732976602665,1.4648857888932552,0,0,0,0,228.0,-193.0,1
West Bengal,Jalpaiguri,2025-07,5796,7780,13576,0.744987146529563,0.4269298762522098,2.086590018887297,0,1,0,0,1798.0,2247.0,0
West Bengal,Jalpaiguri,2025-09,3533,4708,8241,0.7504248088360238,0.4287101079966023,1.2666167019483072,0,0,0,0,-2263.0,-3072.0,0
West Bengal,Jalpaiguri,2025-10,1515,2830,4345,0.5353356890459364,0.3486766398158803,0.6678133199812395,0,0,0,0,-2018.0,-1878.0,0
West Bengal,Jalpaiguri,2025-11,2720,4986,7706,0.5455274769354191,0.352971710355567,1.184388824804472,0,0,0,0,1205.0,2156.0,0
West Bengal,Jalpaiguri,2025-12,4140,5527,9667,0.749050117604487,0.4282610944450191,1.485788576354118,0,0,0,0,1420.0,541.0,0
West Bengal,Jhargram,2025-03,87,235,322,0.3702127659574468,0.2701863354037267,0.049490423252925,0,0,0,0,,,0
West Bengal,Jhargram,2025-04,135,279,414,0.4838709677419355,0.3260869565217391,0.0636305441823321,0,0,0,0,48.0,44.0,0
West Bengal,Jhargram,2025-05,177,257,434,0.688715953307393,0.4078341013824885,0.0667044835148119,0,0,0,0,42.0,-22.0,1
West Bengal,Jhargram,2025-06,183,429,612,0.4265734265734265,0.2990196078431372,0.0940625435738822,0,0,1,0,6.0,172.0,0
West Bengal,Jhargram,2025-07,182,331,513,0.5498489425981873,0.3547758284600389,0.0788465438781072,0,0,0,0,-1.0,-98.0,0
West Bengal,Jhargram,2025-09,346,295,641,1.172881355932203,0.5397815912636506,0.098519755605978,0,0,0,0,164.0,-36.0,1
West Bengal,Jhargram,2025-10,148,125,273,1.184,0.5421245421245421,0.0419592718883494,0,0,0,0,-198.0,-170.0,0
West Bengal,Jhargram,2025-11,208,167,375,1.2455089820359282,0.5546666666666666,0.0576363624839965,0,0,0,0,60.0,42.0,0
West Bengal,Jhargram,2025-12,281,141,422,1.99290780141844,0.6658767772511849,0.064860119915324,0,0,0,0,73.0,-26.0,1
West Bengal,KOLKATA,2025-09,1,0,1,,1.0,0.00015369696662399,0,0,0,0,,,0
West Bengal,KOLKATA,2025-10,0,1,1,0.0,0.0,0.00015369696662399,1,0,1,1,-1.0,1.0,0
West Bengal,Kalimpong,2025-03,24,17,41,1.411764705882353,0.5853658536585366,0.00630157563158361,0,0,0,0,,,0
West Bengal,Kalimpong,2025-04,31,19,50,1.631578947368421,0.62,0.00768484833119953,0,0,0,0,7.0,2.0,0
West Bengal,Kalimpong,2025-05,34,24,58,1.4166666666666667,0.5862068965517241,0.00891442406419145,0,0,0,0,3.0,5.0,0
West Bengal,Kalimpong,2025-06,27,36,63,0.75,0.4285714285714285,0.00968290889731141,0,0,0,0,-7.0,12.0,0
West Bengal,Kalimpong,2025-07,38,33,71,1.1515151515151516,0.5352112676056338,0.0109124846303033,0,0,0,0,11.0,-3.0,1
West Bengal,Kalimpong,2025-09,81,45,126,1.8,0.6428571428571429,0.0193658177946228,0,0,0,0,43.0,12.0,0
West Bengal,Kalimpong,2025-10,26,25,51,1.04,0.5098039215686274,0.00783854529782352,0,0,0,0,-55.0,-20.0,0
West Bengal,Kalimpong,2025-11,62,40,102,1.55,0.6078431372549019,0.015677090595647,0,0,0,0,36.0,15.0,0
West Bengal,Kalimpong,2025-12,119,42,161,2.833333333333333,0.7391304347826086,0.0247452116264625,0,0,0,0,57.0,2.0,0
West Bengal,Koch Bihar,2025-03,217,814,1031,0.2665847665847666,0.2104752667313288,0.1584615725893343,1,0,0,0,,,0
West Bengal,Koch Bihar,2025-04,244,840,1084,0.2904761904761905,0.2250922509225092,0.1666075118204059,0,0,0,0,27.0,26.0,0
West Bengal,Koch Bihar,2025-05,368,1081,1449,0.3404255319148936,0.2539682539682539,0.2227069046381624,0,0,0,0,124.0,241.0,0
West Bengal,Koch Bihar,2025-06,368,1075,1443,0.3423255813953488,0.255024255024255,0.2217847228384185,0,0,0,0,0.0,-6.0,0
West Bengal,Koch Bihar,2025-07,485,1574,2059,0.3081321473951715,0.2355512384652744,0.3164620542787968,0,0,0,0,117.0,499.0,0
West Bengal,Koch Bihar,2025-09,330,1318,1648,0.2503793626707132,0.2002427184466019,0.2532926009963366,1,0,0,0,-155.0,-256.0,0
West Bengal,Koch Bihar,2025-10,174,1031,1205,0.1687681862269641,0.1443983402489626,0.1852048447819087,1,0,0,0,-156.0,-287.0,0
West Bengal,Koch Bihar,2025-11,246,1714,1960,0.1435239206534422,0.1255102040816326,0.3012460545830217,1,0,0,0,72.0,683.0,0
West Bengal,Koch Bihar,2025-12,287,1035,1322,0.2772946859903382,0.2170953101361573,0.2031873898769156,1,0,0,0,41.0,-679.0,1
West Bengal,Kolkata,2025-03,2706,7920,10626,0.3416666666666667,0.2546583850931677,1.633183967346525,0,1,0,0,,,0
West Bengal,Kolkata,2025-04,2609,7951,10560,0.3281348258080744,0.2470643939393939,1.6230399675493414,0,1,0,0,-97.0,31.0,0
West Bengal,Kolkata,2025-05,3322,8352,11674,0.3977490421455938,0.2845639883501799,1.794258388368467,0,1,0,0,713.0,401.0,0
West Bengal,Kolkata,2025-06,2801,7567,10368,0.3701599048500066,0.2701581790123457,1.5935301499575354,0,1,0,0,-521.0,-785.0,0
West Bengal,Kolkata,2025-07,3526,9056,12582,0.3893551236749116,0.2802416150055635,1.9338152340630503,0,1,0,0,725.0,1489.0,0
West Bengal,Kolkata,2025-09,2942,6163,9105,0.4773649196819731,0.3231191652937946,1.3994108811114352,0,0,0,0,-584.0,-2893.0,0
West Bengal,Kolkata,2025-10,1797,4097,5894,0.4386136197217476,0.3048863250763488,0.905889921281801,0,0,0,0,-1145.0,-2066.0,0
West Bengal,Kolkata,2025-11,2831,6801,9632,0.4162623143655344,0.2939161129568106,1.4804091825222785,0,0,0,0,1034.0,2704.0,0
West Bengal,Kolkata,2025-12,4221,6348,10569,0.6649338374291115,0.3993755322168606,1.6244232402489571,0,1,0,0,1390.0,-453.0,1
West Bengal,MALDA,2025-09,2,11,13,0.1818181818181818,0.1538461538461538,0.00199806056611187,1,0,0,0,,,0
West Bengal,MALDA,2025-10,1,6,7,0.1666666666666666,0.1428571428571428,0.00107587876636793,1,0,0,0,-1.0,-5.0,0
West Bengal,MALDA,2025-11,0,8,8,0.0,0.0,0.00122957573299192,1,0,0,0,-1.0,2.0,0
West Bengal,MALDA,2025-12,3,10,13,0.3,0.2307692307692307,0.00199806056611187,0,0,0,0,3.0,2.0,0
