state,district,month,bio_age_5_17,bio_age_17_plus
Uttar Pradesh,Pilibhit,2025-06,7526,3569
Uttar Pradesh,Pilibhit,2025-07,12716,5683
Uttar Pradesh,Pilibhit,2025-09,13176,3194
Uttar Pradesh,Pilibhit,2025-10,4877,2303
Uttar Pradesh,Pilibhit,2025-11,8737,4714
Uttar Pradesh,Pilibhit,2025-12,9106,6343
Uttar Pradesh,Pratapgarh,2025-03,7907,8148
Uttar Pradesh,Pratapgarh,2025-04,12069,6772
Uttar Pradesh,Pratapgarh,2025-05,9562,5244
Uttar Pradesh,Pratapgarh,2025-06,6068,4992
Uttar Pradesh,Pratapgarh,2025-07,11286,7727
Uttar Pradesh,Pratapgarh,2025-09,11475,4383
Uttar Pradesh,Pratapgarh,2025-10,5744,3635
Uttar Pradesh,Pratapgarh,2025-11,7960,5413
Uttar Pradesh,Pratapgarh,2025-12,6784,6791
Uttar Pradesh,Prayagraj,2025-03,851,1068
Uttar Pradesh,Prayagraj,2025-04,1456,1346
Uttar Pradesh,Prayagraj,2025-05,1360,1206
Uttar Pradesh,Prayagraj,2025-06,1142,1186
Uttar Pradesh,Prayagraj,2025-07,1681,1813
Uttar Pradesh,Prayagraj,2025-09,1170,702
Uttar Pradesh,Prayagraj,2025-10,629,493
Uttar Pradesh,Prayagraj,2025-11,1169,778
Uttar Pradesh,Prayagraj,2025-12,1238,935
Uttar Pradesh,Rae Bareli,2025-03,11031,5260
Uttar Pradesh,Rae Bareli,2025-04,12145,4968
Uttar Pradesh,Rae Bareli,2025-05,9465,4443
Uttar Pradesh,Rae Bareli,2025-06,5910,4591
Uttar Pradesh,Rae Bareli,2025-07,10288,7024
Uttar Pradesh,Rae Bareli,2025-09,11542,3867
Uttar Pradesh,Rae Bareli,2025-10,6249,3267
Uttar Pradesh,Rae Bareli,2025-11,7999,5073
Uttar Pradesh,Rae Bareli,2025-12,8701,6915
Uttar Pradesh,Raebareli,2025-09,1,2
Uttar Pradesh,Raebareli,2025-10,0,1
Uttar Pradesh,Raebareli,2025-11,2,0
Uttar Pradesh,Raebareli,2025-12,0,3
Uttar Pradesh,Rampur,2025-03,12017,3938
Uttar Pradesh,Rampur,2025-04,15673,4784
Uttar Pradesh,Rampur,2025-05,9983,4129
Uttar Pradesh,Rampur,2025-06,6333,3989
Uttar Pradesh,Rampur,2025-07,7638,5334
Uttar Pradesh,Rampur,2025-09,9486,3347
Uttar Pradesh,Rampur,2025-10,5293,2832
Uttar Pradesh,Rampur,2025-11,8377,5990
Uttar Pradesh,Rampur,2025-12,8553,7246
Uttar Pradesh,Saharanpur,2025-03,14541,8274
Uttar Pradesh,Saharanpur,2025-04,13478,9252
Uttar Pradesh,Saharanpur,2025-05,12000,8147
Uttar Pradesh,Saharanpur,2025-06,9519,7499
Uttar Pradesh,Saharanpur,2025-07,15367,10556
Uttar Pradesh,Saharanpur,2025-09,14451,6096
Uttar Pradesh,Saharanpur,2025-10,7998,4876
Uttar Pradesh,Saharanpur,2025-11,13369,9744
Uttar Pradesh,Saharanpur,2025-12,14019,11530
Uttar Pradesh,Sambhal,2025-03,8038,2213
Uttar Pradesh,Sambhal,2025-04,11719,2554
Uttar Pradesh,Sambhal,2025-05,8790,2357
Uttar Pradesh,Sambhal,2025-06,6557,2243
Uttar Pradesh,Sambhal,2025-07,9510,3480
Uttar Pradesh,Sambhal,2025-09,9133,2405
Uttar Pradesh,Sambhal,2025-10,4459,1689
Uttar Pradesh,Sambhal,2025-11,8817,3431
Uttar Pradesh,Sambhal,2025-12,11300,4652
Uttar Pradesh,Sant Kabir Nagar,2025-03,4902,4748
Uttar Pradesh,Sant Kabir Nagar,2025-04,8755,4623
Uttar Pradesh,Sant Kabir Nagar,2025-05,4712,3388
Uttar Pradesh,Sant Kabir Nagar,2025-06,2831,3010
Uttar Pradesh,Sant Kabir Nagar,2025-07,7639,5435
Uttar Pradesh,Sant Kabir Nagar,2025-09,6611,2727
Uttar Pradesh,Sant Kabir Nagar,2025-10,4177,2339
Uttar Pradesh,Sant Kabir Nagar,2025-11,6300,4161
Uttar Pradesh,Sant Kabir Nagar,2025-12,7802,6380
Uttar Pradesh,Sant Ravidas Nagar,2025-03,5094,2850
Uttar Pradesh,Sant Ravidas Nagar,2025-04,6080,2484
Uttar Pradesh,Sant Ravidas Nagar,2025-05,4879,2111
Uttar Pradesh,Sant Ravidas Nagar,2025-06,3513,2204
Uttar Pradesh,Sant Ravidas Nagar,2025-07,5914,3257
Uttar Pradesh,Sant Ravidas Nagar,2025-09,7607,2166
Uttar Pradesh,Sant Ravidas Nagar,2025-10,3166,1700
Uttar Pradesh,Sant Ravidas Nagar,2025-11,4391,2852
Uttar Pradesh,Sant Ravidas Nagar,2025-12,4057,3748
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,21,19
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,5,10
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,9,17
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,12,17
Uttar Pradesh,Shahjahanpur,2025-03,17984,4776
Uttar Pradesh,Shahjahanpur,2025-04,12877,4666
Uttar Pradesh,Shahjahanpur,2025-05,11931,3592
Uttar Pradesh,Shahjahanpur,2025-06,8689,3593
Uttar Pradesh,Shahjahanpur,2025-07,16645,6038
Uttar Pradesh,Shahjahanpur,2025-09,13276,2973
Uttar Pradesh,Shahjahanpur,2025-10,7521,2342
Uttar Pradesh,Shahjahanpur,2025-11,13701,5009
Uttar Pradesh,Shahjahanpur,2025-12,12143,6732
Uttar Pradesh,Shamli,2025-03,8476,2838
Uttar Pradesh,Shamli,2025-04,11142,4003
Uttar Pradesh,Shamli,2025-05,7928,3876
Uttar Pradesh,Shamli,2025-06,4772,3855
Uttar Pradesh,Shamli,2025-07,6482,5021
Uttar Pradesh,Shamli,2025-09,6167,2709
Uttar Pradesh,Shamli,2025-10,4339,2327
Uttar Pradesh,Shamli,2025-11,9167,5999
Uttar Pradesh,Shamli,2025-12,6549,7484
Uttar Pradesh,Shrawasti,2025-03,4999,3310
Uttar Pradesh,Shrawasti,2025-04,5028,2599
Uttar Pradesh,Shrawasti,2025-05,3846,1855
Uttar Pradesh,Shrawasti,2025-06,2914,1721
Uttar Pradesh,Shrawasti,2025-07,5538,2701
Uttar Pradesh,Shrawasti,2025-09,3568,1521
Uttar Pradesh,Shrawasti,2025-10,2446,1262
Uttar Pradesh,Shrawasti,2025-11,3940,2160
Uttar Pradesh,Shrawasti,2025-12,3642,3514
Uttar Pradesh,Siddharthnagar,2025-03,8772,4202
Uttar Pradesh,Siddharthnagar,2025-04,9075,4516
Uttar Pradesh,Siddharthnagar,2025-05,5460,3691
Uttar Pradesh,Siddharthnagar,2025-06,3632,4194
Uttar Pradesh,Siddharthnagar,2025-07,9521,6936
Uttar Pradesh,Siddharthnagar,2025-09,6447,3216
Uttar Pradesh,Siddharthnagar,2025-10,4176,3015
Uttar Pradesh,Siddharthnagar,2025-11,8464,4805
Uttar Pradesh,Siddharthnagar,2025-12,9486,7672
Uttar Pradesh,Sitapur,2025-03,28190,8685
Uttar Pradesh,Sitapur,2025-04,32178,9065
Uttar Pradesh,Sitapur,2025-05,26291,6654
Uttar Pradesh,Sitapur,2025-06,17951,5948
Uttar Pradesh,Sitapur,2025-07,28481,8566
Uttar Pradesh,Sitapur,2025-09,20757,4762
Uttar Pradesh,Sitapur,2025-10,9769,3638
Uttar Pradesh,Sitapur,2025-11,19198,6734
Uttar Pradesh,Sitapur,2025-12,17495,9949
Uttar Pradesh,Sonbhadra,2025-03,13274,5911
Uttar Pradesh,Sonbhadra,2025-04,10745,4237
Uttar Pradesh,Sonbhadra,2025-05,5976,2883
Uttar Pradesh,Sonbhadra,2025-06,7225,2792
Uttar Pradesh,Sonbhadra,2025-07,11049,4159
Uttar Pradesh,Sonbhadra,2025-09,8641,2753
Uttar Pradesh,Sonbhadra,2025-10,3030,1925
Uttar Pradesh,Sonbhadra,2025-11,5584,3258
Uttar Pradesh,Sonbhadra,2025-12,6485,3828
Uttar Pradesh,Sultanpur,2025-03,7108,4601
Uttar Pradesh,Sultanpur,2025-04,6820,4691
Uttar Pradesh,Sultanpur,2025-05,4920,3567
Uttar Pradesh,Sultanpur,2025-06,3415,3172
Uttar Pradesh,Sultanpur,2025-07,8768,5462
Uttar Pradesh,Sultanpur,2025-09,8783,3294
Uttar Pradesh,Sultanpur,2025-10,4982,2835
Uttar Pradesh,Sultanpur,2025-11,9205,4302
Uttar Pradesh,Sultanpur,2025-12,6799,5741
Uttar Pradesh,Unnao,2025-03,12044,5765
Uttar Pradesh,Unnao,2025-04,13248,6435
Uttar Pradesh,Unnao,2025-05,11611,6275
Uttar Pradesh,Unnao,2025-06,8324,6047
Uttar Pradesh,Unnao,2025-07,12653,8278
Uttar Pradesh,Unnao,2025-09,11330,4755
Uttar Pradesh,Unnao,2025-10,5189,2923
Uttar Pradesh,Unnao,2025-11,8584,5168
Uttar Pradesh,Unnao,2025-12,9873,7888
Uttar Pradesh,Varanasi,2025-03,9546,8002
Uttar Pradesh,Varanasi,2025-04,13733,8781
Uttar Pradesh,Varanasi,2025-05,12745,8747
Uttar Pradesh,Varanasi,2025-06,8846,8135
Uttar Pradesh,Varanasi,2025-07,14601,13332
Uttar Pradesh,Varanasi,2025-09,12562,7006
Uttar Pradesh,Varanasi,2025-10,6717,4562
Uttar Pradesh,Varanasi,2025-11,12049,8872
Uttar Pradesh,Varanasi,2025-12,11682,12493
Uttarakhand,Almora,2025-03,1410,1627
Uttarakhand,Almora,2025-04,1878,1873
Uttarakhand,Almora,2025-05,1134,1546
Uttarakhand,Almora,2025-06,1466,1627
Uttarakhand,Almora,2025-07,1401,1988
Uttarakhand,Almora,2025-09,1608,1279
Uttarakhand,Almora,2025-10,922,740
Uttarakhand,Almora,2025-11,2177,1594
Uttarakhand,Almora,2025-12,4857,3281
Uttarakhand,Bageshwar,2025-03,651,1871
Uttarakhand,Bageshwar,2025-04,827,1777
Uttarakhand,Bageshwar,2025-05,681,1962
Uttarakhand,Bageshwar,2025-06,753,1603
Uttarakhand,Bageshwar,2025-07,837,1774
Uttarakhand,Bageshwar,2025-09,725,778
Uttarakhand,Bageshwar,2025-10,355,469
Uttarakhand,Bageshwar,2025-11,1499,1456
Uttarakhand,Bageshwar,2025-12,1690,1787
Uttarakhand,Chamoli,2025-03,1167,2357
Uttarakhand,Chamoli,2025-04,1412,2205
Uttarakhand,Chamoli,2025-05,858,1451
Uttarakhand,Chamoli,2025-06,1180,1626
Uttarakhand,Chamoli,2025-07,1421,2009
Uttarakhand,Chamoli,2025-09,1414,788
Uttarakhand,Chamoli,2025-10,756,642
Uttarakhand,Chamoli,2025-11,1374,1131
Uttarakhand,Chamoli,2025-12,4075,2536
Uttarakhand,Champawat,2025-03,793,1585
Uttarakhand,Champawat,2025-04,1196,1572
Uttarakhand,Champawat,2025-05,849,1125
Uttarakhand,Champawat,2025-06,1024,1168
Uttarakhand,Champawat,2025-07,1008,1235
Uttarakhand,Champawat,2025-09,1263,1006
Uttarakhand,Champawat,2025-10,551,578
Uttarakhand,Champawat,2025-11,1847,1317
Uttarakhand,Champawat,2025-12,3197,1900
Uttarakhand,Dehradun,2025-03,4603,6951
Uttarakhand,Dehradun,2025-04,5431,7762
Uttarakhand,Dehradun,2025-05,3758,6884
Uttarakhand,Dehradun,2025-06,3318,5802
Uttarakhand,Dehradun,2025-07,8152,10910
Uttarakhand,Dehradun,2025-09,9767,6629
Uttarakhand,Dehradun,2025-10,4358,3494
Uttarakhand,Dehradun,2025-11,9655,6755
Uttarakhand,Dehradun,2025-12,16727,8324
Uttarakhand,Garhwal,2025-09,8,53
Uttarakhand,Garhwal,2025-10,9,44
Uttarakhand,Garhwal,2025-11,6,75
Uttarakhand,Garhwal,2025-12,7,134
Uttarakhand,Hardwar,2025-09,11,105
Uttarakhand,Hardwar,2025-10,8,79
Uttarakhand,Hardwar,2025-11,70,204
Uttarakhand,Hardwar,2025-12,107,311
Uttarakhand,Haridwar,2025-03,3420,4653
Uttarakhand,Haridwar,2025-04,5234,5015
Uttarakhand,Haridwar,2025-05,5031,5134
Uttarakhand,Haridwar,2025-06,3981,4676
Uttarakhand,Haridwar,2025-07,7182,7180
Uttarakhand,Haridwar,2025-09,4155,3340
Uttarakhand,Haridwar,2025-10,3687,2514
Uttarakhand,Haridwar,2025-11,13613,4760
Uttarakhand,Haridwar,2025-12,41781,9280
Uttarakhand,Nainital,2025-03,2496,3088
Uttarakhand,Nainital,2025-04,3441,3584
Uttarakhand,Nainital,2025-05,2371,3326
Uttarakhand,Nainital,2025-06,2533,3128
Uttarakhand,Nainital,2025-07,2913,3779
Uttarakhand,Nainital,2025-09,3319,2907
Uttarakhand,Nainital,2025-10,2082,1795
Uttarakhand,Nainital,2025-11,5487,3336
Uttarakhand,Nainital,2025-12,13288,6488
Uttarakhand,Pauri Garhwal,2025-03,1213,1926
Uttarakhand,Pauri Garhwal,2025-04,1627,2119
Uttarakhand,Pauri Garhwal,2025-05,1417,2043
Uttarakhand,Pauri Garhwal,2025-06,1590,2000
Uttarakhand,Pauri Garhwal,2025-07,1798,2617
Uttarakhand,Pauri Garhwal,2025-09,2416,1637
Uttarakhand,Pauri Garhwal,2025-10,2552,1367
Uttarakhand,Pauri Garhwal,2025-11,5519,2661
Uttarakhand,Pauri Garhwal,2025-12,6035,3222
Uttarakhand,Pithoragarh,2025-03,1083,1920
Uttarakhand,Pithoragarh,2025-04,1420,2052
Uttarakhand,Pithoragarh,2025-05,1014,1622
Uttarakhand,Pithoragarh,2025-06,1277,1636
Uttarakhand,Pithoragarh,2025-07,1560,2337
Uttarakhand,Pithoragarh,2025-09,1502,1103
Uttarakhand,Pithoragarh,2025-10,875,657
Uttarakhand,Pithoragarh,2025-11,2084,1198
Uttarakhand,Pithoragarh,2025-12,4795,2048
Uttarakhand,Rudraprayag,2025-03,770,1484
Uttarakhand,Rudraprayag,2025-04,992,1472
Uttarakhand,Rudraprayag,2025-05,638,1250
Uttarakhand,Rudraprayag,2025-06,935,1565
Uttarakhand,Rudraprayag,2025-07,1020,1755
Uttarakhand,Rudraprayag,2025-09,828,1061
Uttarakhand,Rudraprayag,2025-10,476,614
Uttarakhand,Rudraprayag,2025-11,3261,1600
Uttarakhand,Rudraprayag,2025-12,2764,1693
Uttarakhand,Tehri Garhwal,2025-03,1870,2680
Uttarakhand,Tehri Garhwal,2025-04,2488,3241
Uttarakhand,Tehri Garhwal,2025-05,1344,2772
Uttarakhand,Tehri Garhwal,2025-06,1669,2963
Uttarakhand,Tehri Garhwal,2025-07,2128,3567
Uttarakhand,Tehri Garhwal,2025-09,3182,2431
Uttarakhand,Tehri Garhwal,2025-10,1537,1788
Uttarakhand,Tehri Garhwal,2025-11,4898,4167
Uttarakhand,Tehri Garhwal,2025-12,8246,6310
Uttarakhand,Udham Singh Nagar,2025-03,4444,4887
Uttarakhand,Udham Singh Nagar,2025-04,5961,5460
Uttarakhand,Udham Singh Nagar,2025-05,6224,6353
Uttarakhand,Udham Singh Nagar,2025-06,4602,5776
Uttarakhand,Udham Singh Nagar,2025-07,5562,6390
Uttarakhand,Udham Singh Nagar,2025-09,5341,4542
Uttarakhand,Udham Singh Nagar,2025-10,5478,3196
Uttarakhand,Udham Singh Nagar,2025-11,14408,6891
Uttarakhand,Udham Singh Nagar,2025-12,37670,11682
Uttarakhand,Uttarkashi,2025-03,764,1581
Uttarakhand,Uttarkashi,2025-04,1574,1859
Uttarakhand,Uttarkashi,2025-05,972,1163
Uttarakhand,Uttarkashi,2025-06,850,1029
Uttarakhand,Uttarkashi,2025-07,991,1493
Uttarakhand,Uttarkashi,2025-09,982,606
Uttarakhand,Uttarkashi,2025-10,682,421
Uttarakhand,Uttarkashi,2025-11,2405,971
Uttarakhand,Uttarkashi,2025-12,4443,1682
Uttaranchal,Almora,2025-09,0,1
Uttaranchal,Garhwal,2025-12,0,1
WEST BENGAL,HOOGHLY,2025-09,1,3
WEST BENGAL,HOOGHLY,2025-10,0,7
WEST BENGAL,HOOGHLY,2025-11,0,4
WEST BENGAL,HOOGHLY,2025-12,0,1
WEST BENGAL,HOWRAH,2025-09,5,3
WEST BENGAL,HOWRAH,2025-10,1,3
WEST BENGAL,HOWRAH,2025-11,0,3
WEST BENGAL,HOWRAH,2025-12,1,3
WEST BENGAL,hooghly,2025-09,0,1
WEST BENGAL,hooghly,2025-11,0,1
WESTBENGAL,HOOGHLY,2025-09,0,1
WESTBENGAL,HOOGHLY,2025-10,2,0
WESTBENGAL,HOOGHLY,2025-11,0,5
WESTBENGAL,HOOGHLY,2025-12,3,1
West  Bengal,Hooghly,2025-09,0,5
West  Bengal,Hooghly,2025-10,2,9
West  Bengal,Hooghly,2025-11,3,7
West  Bengal,Hooghly,2025-12,1,1
West Bangal,Hooghly,2025-09,2,7
West Bangal,Hooghly,2025-10,1,7
West Bangal,Hooghly,2025-11,4,3
West Bangal,Hooghly,2025-12,3,7
West Bangal,Howrah,2025-09,1,5
West Bangal,Howrah,2025-10,2,1
West Bangal,Howrah,2025-11,1,6
West Bangal,Howrah,2025-12,1,2
West Bangal,South 24 Parganas,2025-09,0,1
West Bengal,Alipurduar,2025-03,390,584
West Bengal,Alipurduar,2025-04,372,419
West Bengal,Alipurduar,2025-05,454,490
West Bengal,Alipurduar,2025-06,459,533
West Bengal,Alipurduar,2025-07,542,699
West Bengal,Alipurduar,2025-09,381,322
West Bengal,Alipurduar,2025-10,230,203
West Bengal,Alipurduar,2025-11,288,303
West Bengal,Alipurduar,2025-12,619,337
West Bengal,Bally Jagachha,2025-09,0,2
West Bengal,Bally Jagachha,2025-10,0,1
West Bengal,Bally Jagachha,2025-11,0,1
West Bengal,Bally Jagachha,2025-12,0,1
West Bengal,Bankura,2025-03,5474,6134
West Bengal,Bankura,2025-04,4324,4960
West Bengal,Bankura,2025-05,6792,5331
West Bengal,Bankura,2025-06,6760,6127
West Bengal,Bankura,2025-07,9183,8385
West Bengal,Bankura,2025-09,6455,6233
West Bengal,Bankura,2025-10,3090,4079
West Bengal,Bankura,2025-11,4988,7181
West Bengal,Bankura,2025-12,5943,6610
West Bengal,Barddhaman,2025-03,7968,11432
West Bengal,Barddhaman,2025-04,7253,10110
West Bengal,Barddhaman,2025-05,10430,10783
West Bengal,Barddhaman,2025-06,8548,11125
West Bengal,Barddhaman,2025-07,15117,16329
West Bengal,Barddhaman,2025-09,9025,10873
West Bengal,Barddhaman,2025-10,4536,7792
West Bengal,Barddhaman,2025-11,6813,13219
West Bengal,Barddhaman,2025-12,8811,10962
West Bengal,Bardhaman,2025-03,289,762
West Bengal,Bardhaman,2025-04,182,568
West Bengal,Bardhaman,2025-05,404,884
West Bengal,Bardhaman,2025-06,313,635
West Bengal,Bardhaman,2025-07,596,1479
West Bengal,Bardhaman,2025-09,399,1689
West Bengal,Bardhaman,2025-10,180,1231
West Bengal,Bardhaman,2025-11,258,2223
West Bengal,Bardhaman,2025-12,353,1730
West Bengal,Birbhum,2025-03,4894,6872
West Bengal,Birbhum,2025-04,3729,5232
West Bengal,Birbhum,2025-05,5958,6296
West Bengal,Birbhum,2025-06,6067,6896
West Bengal,Birbhum,2025-07,7556,8254
West Bengal,Birbhum,2025-09,5595,7336
West Bengal,Birbhum,2025-10,3349,6191
West Bengal,Birbhum,2025-11,4505,9060
West Bengal,Birbhum,2025-12,5977,6427
West Bengal,Burdwan,2025-09,1,3
West Bengal,Burdwan,2025-10,0,1
West Bengal,Cooch Behar,2025-03,2097,3132
West Bengal,Cooch Behar,2025-04,2096,3125
West Bengal,Cooch Behar,2025-05,2548,3213
West Bengal,Cooch Behar,2025-06,2382,3146
West Bengal,Cooch Behar,2025-07,3183,3742
West Bengal,Cooch Behar,2025-09,2612,2494
West Bengal,Cooch Behar,2025-10,1320,1894
West Bengal,Cooch Behar,2025-11,1478,2439
West Bengal,Cooch Behar,2025-12,2345,1918
West Bengal,Dakshin Dinajpur,2025-03,1775,2540
West Bengal,Dakshin Dinajpur,2025-04,3066,2385
West Bengal,Dakshin Dinajpur,2025-05,2070,2188
West Bengal,Dakshin Dinajpur,2025-06,2917,2595
West Bengal,Dakshin Dinajpur,2025-07,4387,3481
West Bengal,Dakshin Dinajpur,2025-09,2137,2856
West Bengal,Dakshin Dinajpur,2025-10,1060,2062
West Bengal,Dakshin Dinajpur,2025-11,1588,2758
West Bengal,Dakshin Dinajpur,2025-12,2351,2443
West Bengal,Darjeeling,2025-03,1632,3600
West Bengal,Darjeeling,2025-04,1465,3099
West Bengal,Darjeeling,2025-05,1693,3139
West Bengal,Darjeeling,2025-06,1394,2695
West Bengal,Darjeeling,2025-07,2066,4098
West Bengal,Darjeeling,2025-09,1443,2244
West Bengal,Darjeeling,2025-10,588,1365
West Bengal,Darjeeling,2025-11,1276,2914
West Bengal,Darjeeling,2025-12,2224,3167
West Bengal,Darjiling,2025-03,39,183
West Bengal,Darjiling,2025-04,64,181
West Bengal,Darjiling,2025-05,59,241
West Bengal,Darjiling,2025-06,60,215
West Bengal,Darjiling,2025-07,102,287
West Bengal,Darjiling,2025-09,65,303
West Bengal,Darjiling,2025-10,18,96
West Bengal,Darjiling,2025-11,49,278
West Bengal,Darjiling,2025-12,85,261
West Bengal,Domjur,2025-09,0,1
West Bengal,Domjur,2025-11,0,1
West Bengal,Domjur,2025-12,0,1
West Bengal,East Midnapore,2025-03,780,1639
West Bengal,East Midnapore,2025-04,716,1296
West Bengal,East Midnapore,2025-05,1329,1613
West Bengal,East Midnapore,2025-06,1114,1894
West Bengal,East Midnapore,2025-07,1528,2666
West Bengal,East Midnapore,2025-09,828,1840
West Bengal,East Midnapore,2025-10,390,2402
West Bengal,East Midnapore,2025-11,529,3504
West Bengal,East Midnapore,2025-12,507,2123
West Bengal,East Midnapur,2025-09,0,2
West Bengal,East Midnapur,2025-10,0,5
West Bengal,East Midnapur,2025-11,0,4
West Bengal,East Midnapur,2025-12,0,2
West Bengal,East midnapore,2025-09,1,0
West Bengal,East midnapore,2025-10,0,1
West Bengal,East midnapore,2025-11,0,2
West Bengal,East midnapore,2025-12,0,1
West Bengal,HOOGHLY,2025-11,1,3
West Bengal,HOWRAH,2025-09,0,1
West Bengal,HOWRAH,2025-10,1,4
West Bengal,HOWRAH,2025-11,1,3
West Bengal,HOWRAH,2025-12,1,0
West Bengal,Haora,2025-03,498,2469
West Bengal,Haora,2025-04,436,2286
West Bengal,Haora,2025-05,727,2646
West Bengal,Haora,2025-06,663,2314
West Bengal,Haora,2025-07,1125,3860
West Bengal,Haora,2025-09,591,2452
West Bengal,Haora,2025-10,304,1627
West Bengal,Haora,2025-11,383,2751
West Bengal,Haora,2025-12,563,2060
West Bengal,Hawrah,2025-09,1,2
West Bengal,Hawrah,2025-10,1,2
West Bengal,Hawrah,2025-11,1,4
West Bengal,Hawrah,2025-12,0,2
West Bengal,Hooghiy,2025-09,0,1
West Bengal,Hooghiy,2025-10,0,3
West Bengal,Hooghiy,2025-11,0,2
West Bengal,Hooghiy,2025-12,1,0
West Bengal,Hooghly,2025-03,7013,10405
West Bengal,Hooghly,2025-04,6712,10261
West Bengal,Hooghly,2025-05,9445,10873
West Bengal,Hooghly,2025-06,9244,10999
West Bengal,Hooghly,2025-07,14796,13875
West Bengal,Hooghly,2025-09,6807,8967
West Bengal,Hooghly,2025-10,3966,6054
West Bengal,Hooghly,2025-11,5266,10179
West Bengal,Hooghly,2025-12,7076,8772
West Bengal,Howrah,2025-03,4193,7513
West Bengal,Howrah,2025-04,3829,7347
West Bengal,Howrah,2025-05,5192,7400
West Bengal,Howrah,2025-06,5227,6770
West Bengal,Howrah,2025-07,10226,9399
West Bengal,Howrah,2025-09,4349,4952
West Bengal,Howrah,2025-10,2281,3519
West Bengal,Howrah,2025-11,3515,5496
West Bengal,Howrah,2025-12,4280,3846
West Bengal,Hugli,2025-09,24,85
West Bengal,Hugli,2025-10,9,51
West Bengal,Hugli,2025-11,19,98
West Bengal,Hugli,2025-12,45,108
West Bengal,Jalpaiguri,2025-03,3347,5581
West Bengal,Jalpaiguri,2025-04,3315,5838
West Bengal,Jalpaiguri,2025-05,3770,5726
West Bengal,Jalpaiguri,2025-06,3998,5533
West Bengal,Jalpaiguri,2025-07,5796,7780
West Bengal,Jalpaiguri,2025-09,3533,4708
West Bengal,Jalpaiguri,2025-10,1515,2830
West Bengal,Jalpaiguri,2025-11,2720,4986
West Bengal,Jalpaiguri,2025-12,4140,5527
West Bengal,Jhargram,2025-03,87,235
West Bengal,Jhargram,2025-04,135,279
West Bengal,Jhargram,2025-05,177,257
West Bengal,Jhargram,2025-06,183,429
West Bengal,Jhargram,2025-07,182,331
West Bengal,Jhargram,2025-09,346,295
West Bengal,Jhargram,2025-10,148,125
West Bengal,Jhargram,2025-11,208,167
West Bengal,Jhargram,2025-12,281,141
West Bengal,KOLKATA,2025-09,1,0
West Bengal,KOLKATA,2025-10,0,1
West Bengal,Kalimpong,2025-03,24,17
West Bengal,Kalimpong,2025-04,31,19
West Bengal,Kalimpong,2025-05,34,24
West Bengal,Kalimpong,2025-06,27,36
West Bengal,Kalimpong,2025-07,38,33
West Bengal,Kalimpong,2025-09,81,45
West Bengal,Kalimpong,2025-10,26,25
West Bengal,Kalimpong,2025-11,62,40
West Bengal,Kalimpong,2025-12,119,42
West Bengal,Koch Bihar,2025-03,217,814
West Bengal,Koch Bihar,2025-04,244,840
West Bengal,Koch Bihar,2025-05,368,1081
West Bengal,Koch Bihar,2025-06,368,1075
West Bengal,Koch Bihar,2025-07,485,1574
West Bengal,Koch Bihar,2025-09,330,1318
West Bengal,Koch Bihar,2025-10,174,1031
West Bengal,Koch Bihar,2025-11,246,1714
West Bengal,Koch Bihar,2025-12,287,1035
West Bengal,Kolkata,2025-03,2706,7920
West Bengal,Kolkata,2025-04,2609,7951
West Bengal,Kolkata,2025-05,3322,8352
West Bengal,Kolkata,2025-06,2801,7567
West Bengal,Kolkata,2025-07,3526,9056
West Bengal,Kolkata,2025-09,2942,6163
West Bengal,Kolkata,2025-10,1797,4097
West Bengal,Kolkata,2025-11,2831,6801
West Bengal,Kolkata,2025-12,4221,6348
West Bengal,MALDA,2025-09,2,11
West Bengal,MALDA,2025-10,1,6
West Bengal,MALDA,2025-11,0,8
West Bengal,MALDA,2025-12,3,10
West Bengal,Malda,2025-03,3983,6256
West Bengal,Malda,2025-04,3440,5957
West Bengal,Malda,2025-05,3817,5693
West Bengal,Malda,2025-06,3554,5911
West Bengal,Malda,2025-07,6647,9214
West Bengal,Malda,2025-09,4840,7318
West Bengal,Malda,2025-10,2672,4602
West Bengal,Malda,2025-11,3803,6136
West Bengal,Malda,2025-12,5678,5797
West Bengal,Maldah,2025-03,312,969
West Bengal,Maldah,2025-04,242,797
West Bengal,Maldah,2025-05,364,899
West Bengal,Maldah,2025-06,274,704
West Bengal,Maldah,2025-07,693,1668
West Bengal,Maldah,2025-09,465,1562
West Bengal,Maldah,2025-10,227,1202
West Bengal,Maldah,2025-11,292,1706
West Bengal,Maldah,2025-12,500,1300
West Bengal,Medinipur,2025-09,5,9
West Bengal,Medinipur,2025-10,4,11
West Bengal,Medinipur,2025-11,11,18
West Bengal,Medinipur,2025-12,4,13
West Bengal,Murshidabad,2025-03,8679,14109
West Bengal,Murshidabad,2025-04,8022,13859
West Bengal,Murshidabad,2025-05,10714,13442
West Bengal,Murshidabad,2025-06,9867,15147
West Bengal,Murshidabad,2025-07,16579,20935
West Bengal,Murshidabad,2025-09,9977,14582
West Bengal,Murshidabad,2025-10,6633,10515
West Bengal,Murshidabad,2025-11,8794,14561
West Bengal,Murshidabad,2025-12,11043,11621
West Bengal,NADIA,2025-09,0,1
